"date","hour","obs","click_bool","booking_bool","gross_bookings_usd"
"2013-06-05","16",2800,119,84,26255.48
"2013-06-05","17",3497,152,98,39047.18
"2013-06-05","18",3900,169,115,38076.88
"2013-06-05","19",2744,129,94,30100.72
"2013-06-05","20",3606,176,111,36573.73
"2013-06-05","21",3171,138,90,33689.46
"2013-06-05","22",1846,97,52,28140.35
"2013-06-05","23",1095,58,31,18493.39
"2013-06-06","00",866,47,27,18967.44
"2013-06-06","01",412,19,11,4326.42
"2013-06-06","02",503,23,15,4361.9
"2013-06-06","03",431,16,11,4824.63
"2013-06-06","04",395,20,14,3685.88
"2013-06-06","05",885,40,23,6333.93
"2013-06-06","06",1348,60,44,11809.09
"2013-06-06","07",1825,79,53,16117.77
"2013-06-06","08",2259,100,62,18262.43
"2013-06-06","09",2673,119,71,25360.71
"2013-06-06","10",2582,124,74,26207.69
"2013-06-06","11",2871,145,90,49852.88
"2013-06-06","12",3348,138,90,27940.89
"2013-06-06","13",2929,130,88,38510.05
"2013-06-06","14",3005,135,92,40516.6
"2013-06-06","15",2671,122,78,26739.78
"2013-06-06","16",2779,121,77,27580.71
"2013-06-06","17",3091,130,91,28548.64
"2013-06-06","18",3285,145,94,29937.2
"2013-06-06","19",3017,135,85,25099.22
"2013-06-06","20",2690,118,75,35250.1
"2013-06-06","21",1945,80,57,23267.29
"2013-06-06","22",1797,75,49,20456.8
"2013-06-06","23",1320,66,41,21412.76
"2013-06-07","00",693,32,15,7197.09
"2013-06-07","01",558,26,20,16476.17
"2013-06-07","02",281,10,6,1263.37
"2013-06-07","03",304,12,9,3062.44
"2013-06-07","04",477,17,15,2780.42
"2013-06-07","05",753,40,20,6417.11
"2013-06-07","06",1162,53,37,14761.89
"2013-06-07","07",1918,80,58,18382.83
"2013-06-07","08",2798,121,81,27671.43
"2013-06-07","09",2581,118,85,37395.98
"2013-06-07","10",2711,126,80,29299.57
"2013-06-07","11",3030,127,89,32305.93
"2013-06-07","12",2662,127,75,40104.46
"2013-06-07","13",2841,122,71,30223.64
"2013-06-07","14",3428,157,91,32681.54
"2013-06-07","15",2374,108,69,22874.24
"2013-06-07","16",2815,129,89,37200.16
"2013-06-07","17",2548,106,70,21738.42
"2013-06-07","18",2298,105,62,28099.59
"2013-06-07","19",2068,95,57,15539.83
"2013-06-07","20",2366,108,62,21056.87
"2013-06-07","21",1574,74,44,14392.57
"2013-06-07","22",1731,102,47,21261.73
"2013-06-07","23",1301,70,34,16576.47
"2013-06-08","00",759,40,23,12600.52
"2013-06-08","01",419,31,11,3198.3
"2013-06-08","02",292,13,11,2531.76
"2013-06-08","03",372,18,15,4517.64
"2013-06-08","04",522,19,16,7131.06
"2013-06-08","05",734,36,16,4176.51
"2013-06-08","06",947,46,31,7047.55
"2013-06-08","07",1434,74,44,18328.2
"2013-06-08","08",1267,59,39,15882.29
"2013-06-08","09",2115,95,64,23721.47
"2013-06-08","10",2227,92,61,16973.63
"2013-06-08","11",2352,117,76,26217.81
"2013-06-08","12",2251,101,69,20258.7
"2013-06-08","13",2114,99,67,33567.85
"2013-06-08","14",2057,100,61,24244.99
"2013-06-08","15",2284,104,68,27430.89
"2013-06-08","16",2213,101,63,24682.28
"2013-06-08","17",2373,112,67,20829.95
"2013-06-08","18",2240,112,65,25773.09
"2013-06-08","19",1874,87,57,19852.06
"2013-06-08","20",1489,69,38,13519.86
"2013-06-08","21",1656,80,42,14582.08
"2013-06-08","22",1313,60,44,19311.62
"2013-06-08","23",1391,67,45,21957.83
"2013-06-09","00",657,35,19,9351.78
"2013-06-09","01",292,20,10,3594.86
"2013-06-09","02",180,10,4,945.47
"2013-06-09","03",326,23,11,9442.04
"2013-06-09","04",347,14,12,5216.83
"2013-06-09","05",584,26,21,8108.5
"2013-06-09","06",964,40,31,13063.29
"2013-06-09","07",1198,53,39,20561.15
"2013-06-09","08",1452,70,43,18966.98
"2013-06-09","09",1941,80,50,22472.36
"2013-06-09","10",2219,97,67,19788.55
"2013-06-09","11",2315,103,74,50134.67
"2013-06-09","12",2393,109,77,31119.36
"2013-06-09","13",2415,111,70,23671.26
"2013-06-09","14",2312,106,59,23139.29
"2013-06-09","15",2473,118,70,26469.98
"2013-06-09","16",2828,132,78,34630.27
"2013-06-09","17",2790,129,91,37108.76
"2013-06-09","18",3868,165,93,38270.05
"2013-06-09","19",2903,135,86,30215.46
"2013-06-09","20",2726,126,69,20954.38
"2013-06-09","21",2551,105,70,23562.09
"2013-06-09","22",2286,120,66,26727.7
"2013-06-09","23",1159,61,34,15770.72
"2013-06-10","00",563,26,15,7922
"2013-06-10","01",558,30,15,5746.46
"2013-06-10","02",286,12,6,1921.75
"2013-06-10","03",160,10,6,2838.31
"2013-06-10","04",530,24,19,7424.75
"2013-06-10","05",1314,55,38,12658.66
"2013-06-10","06",1289,51,38,14609.8
"2013-06-10","07",2132,89,56,18119.38
"2013-06-10","08",2761,124,83,29588.28
"2013-06-10","09",2801,126,90,34031.24
"2013-06-10","10",3585,163,99,32618.57
"2013-06-10","11",3129,139,92,38829.95
"2013-06-10","12",3135,139,89,37475.83
"2013-06-10","13",3664,174,108,44385.53
"2013-06-10","14",3776,170,100,49655.91
"2013-06-10","15",3242,148,101,42586.24
"2013-06-10","16",2845,123,83,37300.68
"2013-06-10","17",3889,182,118,41093.99
"2013-06-10","18",3696,155,99,60578.55
"2013-06-10","19",3858,169,112,39095.27
"2013-06-10","20",2964,134,76,29799.77
"2013-06-10","21",2464,116,77,32845.72
"2013-06-10","22",1868,92,47,15806.53
"2013-06-10","23",1010,53,26,11473.62
"2013-06-11","00",668,38,26,12642.54
"2013-06-11","01",368,24,12,4671.73
"2013-06-11","02",285,15,3,751.88
"2013-06-11","03",282,12,8,2555.22
"2013-06-11","04",618,31,19,4281.94
"2013-06-11","05",1114,46,32,15207.31
"2013-06-11","06",1571,69,49,15653.13
"2013-06-11","07",1870,85,65,25671.95
"2013-06-11","08",2416,105,68,18889.53
"2013-06-11","09",2770,129,79,24795.45
"2013-06-11","10",3393,154,100,37225.5
"2013-06-11","11",3204,152,101,40995.25
"2013-06-11","12",3091,132,91,43531.98
"2013-06-11","13",3001,131,85,34381.82
"2013-06-11","14",3126,137,85,36888.38
"2013-06-11","15",2922,127,87,37149.5
"2013-06-11","16",4094,179,113,45221.29
"2013-06-11","17",2822,129,84,35922.83
"2013-06-11","18",4061,187,111,42797.71
"2013-06-11","19",3774,167,111,44366.4
"2013-06-11","20",2952,133,74,28462.1
"2013-06-11","21",3432,161,93,128912.67
"2013-06-11","22",2022,91,54,22263.71
"2013-06-11","23",1349,59,38,17431.18
"2013-06-12","00",792,46,22,5837.49
"2013-06-12","01",484,24,13,7359.95
"2013-06-12","02",331,17,12,2766.85
"2013-06-12","03",367,17,12,5943.08
"2013-06-12","04",521,22,16,10309.82
"2013-06-12","05",981,47,29,11330.11
"2013-06-12","06",1348,57,39,9393.99
"2013-06-12","07",2042,92,65,23514.34
"2013-06-12","08",2539,103,71,41135.33
"2013-06-12","09",2984,138,83,25120.62
"2013-06-12","10",2932,154,95,35383.92
"2013-06-12","11",3498,153,94,34088.03
"2013-06-12","12",3319,144,92,43497.78
"2013-06-12","13",3559,150,94,37626.07
"2013-06-12","14",3369,148,97,38174.98
"2013-06-12","15",2885,141,81,34242.52
"2013-06-12","16",3083,133,86,25389.5
"2013-06-12","17",3269,147,89,38200.43
"2013-06-12","18",3157,141,86,29399.58
"2013-06-12","19",3604,182,95,35144.79
"2013-06-12","20",3412,159,94,35028.15
"2013-06-12","21",2934,128,82,36130.62
"2013-06-12","22",2087,95,63,26571.31
"2013-06-12","23",1416,73,42,20890.36
"2013-06-13","00",791,47,24,10480.81
"2013-06-13","01",559,24,14,4811.95
"2013-06-13","02",491,23,17,5268.9
"2013-06-13","03",396,24,11,5627.31
"2013-06-13","04",791,28,18,8031.5
"2013-06-13","05",862,40,28,9069.86
"2013-06-13","06",1160,59,33,8505.82
"2013-06-13","07",2246,91,60,22120.24
"2013-06-13","08",2551,107,69,33438.11
"2013-06-13","09",3086,135,87,31716.25
"2013-06-13","10",2772,124,81,33460.39
"2013-06-13","11",3727,165,107,36365.01
"2013-06-13","12",3261,139,89,37134.35
"2013-06-13","13",2896,129,86,30117.46
"2013-06-13","14",2551,113,73,25425.77
"2013-06-13","15",3451,147,87,44682.94
"2013-06-13","16",3004,134,87,35320
"2013-06-13","17",2842,133,88,27108.94
"2013-06-13","18",3458,160,110,45689.28
"2013-06-13","19",2583,121,76,25975.23
"2013-06-13","20",3082,136,85,26648.51
"2013-06-13","21",2552,120,82,38067.73
"2013-06-13","22",1670,79,45,15583.21
"2013-06-13","23",823,42,24,9471.34
"2013-06-14","00",776,34,21,9395.11
"2013-06-14","01",323,14,9,3987.46
"2013-06-14","02",324,13,10,2869.47
"2013-06-14","03",382,19,11,3923.79
"2013-06-14","04",453,20,12,2171.81
"2013-06-14","05",902,38,29,17461.37
"2013-06-14","06",1643,82,45,16974.34
"2013-06-14","07",2067,88,62,24019.78
"2013-06-14","08",2050,86,60,27784.19
"2013-06-14","09",2670,117,85,25734.72
"2013-06-14","10",3089,141,83,34302.28
"2013-06-14","11",2906,137,88,38015.09
"2013-06-14","12",2871,143,90,33369.98
"2013-06-14","13",2487,128,88,28725.19
"2013-06-14","14",2922,134,91,33395.77
"2013-06-14","15",2586,118,74,29572.91
"2013-06-14","16",2526,118,81,31430.65
"2013-06-14","17",2581,108,67,22313.24
"2013-06-14","18",2696,121,76,28149.18
"2013-06-14","19",2523,109,64,22361.88
"2013-06-14","20",2386,102,73,22733.13
"2013-06-14","21",1976,93,59,25148.19
"2013-06-14","22",1375,69,42,17788.26
"2013-06-14","23",1150,56,35,13754.21
"2013-06-15","00",392,25,13,3518.66
"2013-06-15","01",428,24,13,3645.89
"2013-06-15","02",359,15,11,6759.37
"2013-06-15","03",427,15,13,7950.99
"2013-06-15","04",330,13,11,4691.64
"2013-06-15","05",517,22,10,3990.84
"2013-06-15","06",842,38,26,11201.01
"2013-06-15","07",1859,85,66,37767.14
"2013-06-15","08",1689,81,51,16054.35
"2013-06-15","09",1482,71,47,17418.8
"2013-06-15","10",1921,95,58,30243.64
"2013-06-15","11",2256,101,69,26283.75
"2013-06-15","12",2447,102,73,27914.96
"2013-06-15","13",1889,85,59,24514.71
"2013-06-15","14",1888,79,54,23668.54
"2013-06-15","15",1835,83,43,17998.19
"2013-06-15","16",2136,105,64,23119.83
"2013-06-15","17",1466,70,43,14613.99
"2013-06-15","18",2685,126,76,35419.53
"2013-06-15","19",2512,127,80,28204.98
"2013-06-15","20",2038,86,59,21013.28
"2013-06-15","21",1267,63,35,15550.23
"2013-06-15","22",1199,57,33,14124.74
"2013-06-15","23",982,49,27,10966.35
"2013-06-16","00",626,25,19,14738.41
"2013-06-16","01",374,20,10,4672.35
"2013-06-16","02",348,15,12,4338.04
"2013-06-16","03",269,14,8,2277.68
"2013-06-16","04",244,10,8,2064.36
"2013-06-16","05",955,41,26,8771.71
"2013-06-16","06",859,39,24,6518.69
"2013-06-16","07",1331,57,38,12736.7
"2013-06-16","08",1226,59,38,14889.07
"2013-06-16","09",1548,69,42,18270.71
"2013-06-16","10",2396,105,69,32556.14
"2013-06-16","11",2291,119,73,31519.69
"2013-06-16","12",2096,95,60,21247.89
"2013-06-16","13",2572,109,80,27831.48
"2013-06-16","14",2364,108,70,26982.55
"2013-06-16","15",2517,107,77,25610.58
"2013-06-16","16",3191,152,99,30729.11
"2013-06-16","17",3074,142,86,29305.51
"2013-06-16","18",3045,141,79,39697.34
"2013-06-16","19",2731,122,71,35792.66
"2013-06-16","20",3069,140,90,32360.46
"2013-06-16","21",2648,119,77,33762.53
"2013-06-16","22",1946,106,50,18344.97
"2013-06-16","23",1791,95,42,15357.25
"2013-06-17","00",833,38,26,7511.74
"2013-06-17","01",339,17,12,6280.36
"2013-06-17","02",76,4,2,212.38
"2013-06-17","03",240,14,10,5626.68
"2013-06-17","04",538,24,18,5430.73
"2013-06-17","05",748,34,21,7020.44
"2013-06-17","06",1500,65,46,14528.82
"2013-06-17","07",2002,98,59,24875.27
"2013-06-17","08",2812,117,76,39144.13
"2013-06-17","09",3355,153,107,40444.81
"2013-06-17","10",3378,145,93,33755.06
"2013-06-17","11",3256,148,90,37349.69
"2013-06-17","12",4518,200,109,46720.45
"2013-06-17","13",3644,165,108,38941.09
"2013-06-17","14",3146,141,83,30919.57
"2013-06-17","15",3791,171,107,40111.29
"2013-06-17","16",3359,144,94,34203.92
"2013-06-17","17",3734,178,106,38872.84
"2013-06-17","18",3634,169,117,47957.4
"2013-06-17","19",4210,187,108,31951.14
"2013-06-17","20",3268,149,100,41419.58
"2013-06-17","21",2765,139,87,28507.95
"2013-06-17","22",2734,127,72,30547.64
"2013-06-17","23",1547,69,35,14648.68
"2013-06-18","00",794,33,17,7977.07
"2013-06-18","01",459,21,13,3492.43
"2013-06-18","02",247,10,7,2181.27
"2013-06-18","03",343,14,11,3938.27
"2013-06-18","04",640,24,16,4663.27
"2013-06-18","05",971,42,30,9340.52
"2013-06-18","06",1631,63,43,21283.07
"2013-06-18","07",2062,88,58,18788.66
"2013-06-18","08",2929,132,89,41907
"2013-06-18","09",2915,126,90,42270.48
"2013-06-18","10",3079,150,89,31032.67
"2013-06-18","11",3429,155,100,43883.18
"2013-06-18","12",3646,168,105,47200.52
"2013-06-18","13",3447,146,100,37162.69
"2013-06-18","14",3197,147,94,32166.12
"2013-06-18","15",2946,131,81,26341.32
"2013-06-18","16",3535,148,93,36177.12
"2013-06-18","17",3809,175,105,44091.28
"2013-06-18","18",4184,188,113,30221.75
"2013-06-18","19",3924,160,109,40410.05
"2013-06-18","20",3170,160,86,41846.73
"2013-06-18","21",2336,103,70,29041.31
"2013-06-18","22",1908,92,63,20707.07
"2013-06-18","23",1479,74,38,14505.45
"2013-06-19","00",981,47,32,13169.16
"2013-06-19","01",461,24,18,7118.04
"2013-06-19","02",210,9,5,4195.96
"2013-06-19","03",275,10,5,1967.76
"2013-06-19","04",574,29,18,8478.62
"2013-06-19","05",926,38,34,11872.93
"2013-06-19","06",1388,59,41,13460.21
"2013-06-19","07",2204,111,54,15820.93
"2013-06-19","08",2609,120,66,20161.94
"2013-06-19","09",2743,126,80,25108.01
"2013-06-19","10",2903,123,84,36858.42
"2013-06-19","11",3550,167,103,35566.6
"2013-06-19","12",3340,149,94,33319.85
"2013-06-19","13",2902,129,78,31495.07
"2013-06-19","14",3246,151,97,33937.23
"2013-06-19","15",2875,123,80,31277.82
"2013-06-19","16",3282,143,89,32729.34
"2013-06-19","17",3724,166,101,28884.32
"2013-06-19","18",3306,141,86,32390.39
"2013-06-19","19",3788,168,113,40026.81
"2013-06-19","20",3001,141,97,33941.16
"2013-06-19","21",2371,119,69,24652.62
"2013-06-19","22",2147,94,63,22831.71
"2013-06-19","23",1596,73,47,16898.75
"2013-06-20","00",982,37,23,6416.04
"2013-06-20","01",551,38,15,7439.73
"2013-06-20","02",382,17,12,6665.1
"2013-06-20","03",397,15,12,3736.56
"2013-06-20","04",572,28,15,3535.21
"2013-06-20","05",1066,45,26,7995.85
"2013-06-20","06",1667,70,49,17130.18
"2013-06-20","07",2109,96,57,17971.62
"2013-06-20","08",2441,112,67,29907
"2013-06-20","09",3065,133,83,30564.9
"2013-06-20","10",3491,164,93,42247.33
"2013-06-20","11",3491,159,91,33455.24
"2013-06-20","12",3464,155,108,43987.88
"2013-06-20","13",3604,149,99,30360.52
"2013-06-20","14",3040,132,71,24697.62
"2013-06-20","15",3259,132,98,41598.85
"2013-06-20","16",2475,118,74,28965.9
"2013-06-20","17",3255,152,90,35256.64
"2013-06-20","18",3346,157,92,35247.53
"2013-06-20","19",2874,133,90,22990.52
"2013-06-20","20",3184,147,91,27710.36
"2013-06-20","21",2667,138,81,38894.98
"2013-06-20","22",2057,106,65,23924.08
"2013-06-20","23",1520,80,52,17899.59
"2013-06-21","00",930,50,24,15144.89
"2013-06-21","01",470,30,14,6162.12
"2013-06-21","02",505,19,14,3364.75
"2013-06-21","03",386,15,11,4552.02
"2013-06-21","04",743,33,22,10727.76
"2013-06-21","05",1016,41,29,10397.14
"2013-06-21","06",1568,70,47,15717.66
"2013-06-21","07",2066,99,63,21717.03
"2013-06-21","08",3411,132,89,28781.22
"2013-06-21","09",3427,152,96,36049.3
"2013-06-21","10",2844,121,76,21796.73
"2013-06-21","11",3167,140,74,25264.58
"2013-06-21","12",3835,157,99,31285.48
"2013-06-21","13",3453,155,91,34817.41
"2013-06-21","14",2927,129,87,26069.67
"2013-06-21","15",3021,127,79,30584.39
"2013-06-21","16",2837,126,80,28779.68
"2013-06-21","17",2531,124,78,28531.14
"2013-06-21","18",2523,111,75,31133.19
"2013-06-21","19",2330,105,74,23417.5
"2013-06-21","20",2614,120,80,27371.36
"2013-06-21","21",2264,109,54,19508.26
"2013-06-21","22",1278,58,30,9634.9
"2013-06-21","23",1158,48,26,9020.58
"2013-06-22","00",756,42,18,5895.37
"2013-06-22","01",482,20,15,7884.06
"2013-06-22","02",495,27,15,7318.44
"2013-06-22","03",244,9,5,4233.3
"2013-06-22","04",553,26,14,8900.48
"2013-06-22","05",873,40,21,6115.16
"2013-06-22","06",1194,47,32,11451.36
"2013-06-22","07",1137,52,34,13019.91
"2013-06-22","08",2164,82,52,24494.5
"2013-06-22","09",2046,89,62,22611.6
"2013-06-22","10",2295,101,67,24321.96
"2013-06-22","11",2707,113,81,27297.1
"2013-06-22","12",2425,113,72,25437.14
"2013-06-22","13",2467,105,72,25834.26
"2013-06-22","14",2480,103,74,24674.56
"2013-06-22","15",1893,94,58,23832.2
"2013-06-22","16",2757,119,72,24399
"2013-06-22","17",2031,85,55,16656
"2013-06-22","18",2633,125,68,20264.43
"2013-06-22","19",2498,115,71,21404.68
"2013-06-22","20",1970,86,53,15457.21
"2013-06-22","21",1434,59,42,16978.68
"2013-06-22","22",1454,71,39,11192.5
"2013-06-22","23",978,42,25,10479.56
"2013-06-23","00",825,32,24,7610.12
"2013-06-23","01",634,32,18,7494.76
"2013-06-23","02",310,20,8,2509.02
"2013-06-23","03",374,16,8,4199.4
"2013-06-23","04",319,15,12,4403.07
"2013-06-23","05",527,26,17,6202.97
"2013-06-23","06",1145,48,26,9012.04
"2013-06-23","07",1434,59,39,11052.73
"2013-06-23","08",1638,73,43,11496.77
"2013-06-23","09",2481,114,72,27072.54
"2013-06-23","10",2168,94,69,27421.39
"2013-06-23","11",2623,121,72,29465.6
"2013-06-23","12",3305,136,85,30718.44
"2013-06-23","13",2632,125,75,34426.58
"2013-06-23","14",3513,142,92,27705.21
"2013-06-23","15",2964,133,79,36272.21
"2013-06-23","16",3076,131,78,29486.26
"2013-06-23","17",3239,134,88,36741.33
"2013-06-23","18",3688,176,97,32605.95
"2013-06-23","19",3243,151,88,31231.01
"2013-06-23","20",3089,155,82,33288.11
"2013-06-23","21",2578,115,69,22694.51
"2013-06-23","22",2290,107,56,19658.68
"2013-06-23","23",727,39,24,7750.86
"2013-06-24","00",767,46,27,8612.95
"2013-06-24","01",501,21,11,5626.09
"2013-06-24","02",266,13,9,18671.23
"2013-06-24","03",321,19,8,1568.1
"2013-06-24","04",458,19,10,4060.15
"2013-06-24","05",1121,43,25,9093.3
"2013-06-24","06",1337,61,41,12390
"2013-06-24","07",1218,49,32,11488.89
"2013-06-24","08",1836,86,51,27410.84
"2013-06-24","09",3103,138,101,33183.42
"2013-06-24","10",3224,150,102,32973.57
"2013-06-24","11",3485,151,103,42376.43
"2013-06-24","12",4128,193,103,39622.49
"2013-06-24","13",4013,170,102,34826.84
"2013-06-24","14",3318,145,95,35651.77
"2013-06-24","15",3042,133,91,37006.21
"2013-06-24","16",3504,156,112,44946.01
"2013-06-24","17",3176,137,93,43057.03
"2013-06-24","18",4033,177,105,34017.3
"2013-06-24","19",4123,194,114,37207.58
"2013-06-24","20",3921,173,102,47820.29
"2013-06-24","21",3217,146,82,34275.78
"2013-06-24","22",2053,84,58,25212.84
"2013-06-24","23",1724,84,41,15372.86
"2013-06-25","00",493,22,12,2733.87
"2013-06-25","01",645,29,18,8291.84
"2013-06-25","02",279,13,7,4371.43
"2013-06-25","03",326,17,7,3905.59
"2013-06-25","04",590,25,19,6245.8
"2013-06-25","05",768,33,25,6329.47
"2013-06-25","06",1322,58,43,12594.95
"2013-06-25","07",2536,115,78,34092.27
"2013-06-25","08",2756,120,72,20821.34
"2013-06-25","09",3423,143,98,37594.08
"2013-06-25","10",2840,141,91,33526.92
"2013-06-25","11",3596,151,94,36737.82
"2013-06-25","12",3246,146,91,27002
"2013-06-25","13",3546,154,109,43093.45
"2013-06-25","14",3136,134,90,34560.48
"2013-06-25","15",3350,147,86,29514.61
"2013-06-25","16",2882,121,82,41960.46
"2013-06-25","17",3612,155,100,41085.67
"2013-06-25","18",3676,149,102,54911.79
"2013-06-25","19",3791,181,104,45020.45
"2013-06-25","20",3870,175,108,45877.26
"2013-06-25","21",3134,136,87,34656.75
"2013-06-25","22",2038,92,50,19595.9
"2013-06-25","23",1602,80,50,27752.99
"2013-06-26","00",566,30,20,8888.49
"2013-06-26","01",619,29,22,13797.69
"2013-06-26","02",356,17,10,3794.77
"2013-06-26","03",525,24,16,8053.94
"2013-06-26","04",747,33,21,5515.97
"2013-06-26","05",677,26,17,11631.95
"2013-06-26","06",1643,72,52,22821.79
"2013-06-26","07",2364,99,67,25784.53
"2013-06-26","08",2763,114,85,24685.26
"2013-06-26","09",3077,145,97,43637.93
"2013-06-26","10",3737,163,97,39688.84
"2013-06-26","11",3354,154,98,36497.83
"2013-06-26","12",4264,174,105,34013
"2013-06-26","13",3068,133,76,33343.31
"2013-06-26","14",3200,138,101,38264.85
"2013-06-26","15",3345,144,97,33280.06
"2013-06-26","16",3265,141,101,44799.42
"2013-06-26","17",4247,179,116,41237.96
"2013-06-26","18",3939,177,113,38973.93
"2013-06-26","19",4032,206,125,55201.59
"2013-06-26","20",3344,164,101,35413.68
"2013-06-26","21",2885,150,80,29788.75
"2013-06-26","22",2153,103,65,31889.01
"2013-06-26","23",1642,97,42,16718.78
"2013-06-27","00",811,42,20,9256.85
"2013-06-27","01",407,16,8,4615.57
"2013-06-27","02",483,28,16,10447.16
"2013-06-27","03",261,14,12,7891.79
"2013-06-27","04",579,23,18,9889.37
"2013-06-27","05",809,35,26,7954.82
"2013-06-27","06",1563,67,47,16848.4
"2013-06-27","07",2467,101,68,21142.92
"2013-06-27","08",2835,127,84,29430.29
"2013-06-27","09",1952,90,54,15885.46
"2013-06-27","10",2816,123,71,26717.01
"2013-06-27","11",3338,146,81,29958.4
"2013-06-27","12",2684,120,69,23303.59
"2013-06-27","13",3003,130,89,28431.68
"2013-06-27","14",2876,123,86,31265.56
"2013-06-27","15",3077,133,89,31673
"2013-06-27","16",2654,125,77,31347.2
"2013-06-27","17",3126,155,86,29140.69
"2013-06-27","18",2787,112,83,25441.57
"2013-06-27","19",2915,122,81,28173.52
"2013-06-27","20",2539,128,72,23616.55
"2013-06-27","21",2273,106,69,22333.23
"2013-06-27","22",2320,104,62,29139.97
"2013-06-27","23",1323,59,38,11624.88
"2013-06-28","00",1091,50,33,10710.05
"2013-06-28","01",421,19,15,7123.31
"2013-06-28","02",246,11,7,3615.92
"2013-06-28","03",368,15,7,3243.39
"2013-06-28","04",768,32,25,10538.6
"2013-06-28","05",879,34,26,5646.79
"2013-06-28","06",1209,52,38,14171.25
"2013-06-28","07",2137,84,64,17931.38
"2013-06-28","08",2439,98,66,20883.2
"2013-06-28","09",2728,125,91,32126.01
