"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","comp1_rate","comp1_inv","comp1_rate_percent_diff","comp2_rate","comp2_inv","comp2_rate_percent_diff","comp3_rate","comp3_inv","comp3_rate_percent_diff","comp4_rate","comp4_inv","comp4_rate_percent_diff","comp5_rate","comp5_inv","comp5_rate_percent_diff","comp6_rate","comp6_inv","comp6_rate_percent_diff","comp7_rate","comp7_inv","comp7_rate_percent_diff","comp8_rate","comp8_inv","comp8_rate_percent_diff","click_bool","gross_bookings_usd","booking_bool"
"514952","2013-03-30 07:59:35","5","219",NA,NA,"219","86639",4,4.5,"0",5.96,NA,5.8,"16",309,"0","17137",1,3,1,0,1,"0",-29.4797,321.42,"0",NA,NA,NA,-1,0,15,0,0,3,0,0,NA,-1,0,15,NA,NA,NA,NA,NA,NA,-1,0,15,"0",NA,"0"
"515021","2013-05-29 11:00:40","18","129",NA,NA,"129","68334",4,4,"1",0,0.0041,5.07,"22",99.64,"0","9403",3,7,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-1,0,10,NA,NA,NA,"0",NA,"0"
"515087","2013-02-25 14:48:06","15","55",NA,NA,"55","50206",3,2.5,"0",5.34,0.1058,5.48,"3",134.97,"0","14177",2,4,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,1,NA,NA,NA,NA,"0",NA,"0"
"515154","2013-01-17 13:58:15","7","100",NA,NA,"55","38576",4,4.5,"1",2.77,0.1573,5.24,"2",171.43,"0","5577",1,205,2,0,1,"1",NA,3590.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"515212","2013-02-14 06:16:23","5","219",NA,NA,"219","134173",0,2.5,"1",0,0.0044,4.36,"22",76,"0","4241",1,2,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"515276","2013-02-11 00:23:26","24","216",NA,NA,"55","59780",4,4,"1",5.32,0.0446,5.68,"4",116.47,"1","10979",2,47,1,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,81,NA,NA,NA,1,0,41,NA,NA,NA,"1",284.44,"1"
"515346","2013-01-22 13:00:42","5","219",NA,NA,"219","8161",4,4,"1",5.48,0.0375,5.72,"8",163,"1","4562",3,19,1,1,1,"0",NA,758.15,"0",NA,NA,NA,0,0,NA,1,0,11,1,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"515412","2013-01-24 09:52:03","5","59",NA,NA,"219","108827",5,4.5,"1",4.9,0.5578,6.11,"8",299,"0","4045",1,11,2,0,1,"0",NA,927.91,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"1",339.87,"1"
"515474","2013-06-22 20:15:35","5","219",NA,NA,"219","2353",2,4,"0",0.69,0.4006,0,"2",130,"0","4621",1,5,1,0,1,"1",NA,5.51,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"515526","2013-01-12 11:34:47","5","219",NA,NA,"219","73140",3,4,"1",2.56,NA,4.63,"22",88,"0","19980",3,19,2,0,1,"1",NA,2549.13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"515605","2013-06-05 06:37:05","5","219",NA,NA,"219","115880",3,3.5,"1",2.94,0.1011,0,"10",71,"1","794",1,6,1,0,1,"0",NA,97.68,"1",NA,NA,NA,0,0,24,0,0,NA,NA,NA,NA,-1,0,5,NA,NA,NA,NA,NA,NA,-1,0,5,"0",NA,"0"
"515672","2013-05-16 12:11:35","5","219",NA,NA,"219","40901",2,3,"1",0,NA,4.38,"19",65,"0","5063",1,1,1,0,1,"1",NA,130.19,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"515746","2013-05-09 09:13:01","5","219",NA,NA,"219","38791",3,4.5,"0",0,0.0017,5.06,"24",116,"0","27669",3,36,2,0,1,"1",NA,156.16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,14,NA,NA,NA,NA,NA,NA,-1,0,14,"0",NA,"0"
"515803","2013-03-20 17:40:09","14","100",NA,NA,"100","31381",4,4.5,"1",5.06,0.0941,5.3,"33",153.02,"0","2142",5,41,1,0,1,"0",NA,2292.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"515864","2013-06-09 10:07:12","24","216",NA,NA,"98","131168",4,3.5,"0",4.2,0.1512,0,"20",28.29,"0","6753",1,19,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"515921","2012-11-23 16:06:34","14","59",NA,NA,"100","123424",3,3,"1",0,0.0182,4.51,"31",74.53,"0","4485",1,1,1,0,1,"1",NA,2209.69,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"515998","2013-04-03 17:31:49","5","219",NA,NA,"219","38898",3,3.5,"1",3.76,0.2199,5.49,"1",184,"1","4138",1,9,2,0,1,"1",NA,1246.87,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"1",263.79,"1"
"516058","2013-03-20 10:54:53","12","99",NA,NA,"215","67768",3,4,"0",5.06,NA,4.64,"13",60.79,"1","15606",2,122,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516122","2013-01-29 20:32:50","5","219",NA,NA,"219","47303",3,4.5,"1",1.95,0.0216,5.03,"7",143,"1","10032",1,121,2,1,1,"1",NA,1318.44,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516189","2013-05-03 20:26:33","5","219",NA,NA,"219","82004",3,3,"1",3.04,NA,4.3,"26",75,"0","16013",1,1,1,0,1,"1",NA,181.86,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0",NA,"0"
"516248","2013-04-07 10:32:56","15","55",NA,NA,"99","20103",4,3.5,"1",5.05,0.2501,6.03,"12",230.06,"0","4440",1,5,1,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"0",NA,"0"
"516304","2013-04-25 17:53:43","19","158",4.11,297.02,"98","33658",3,0,"0",1.79,NA,4.86,"16",34.02,"0","11870",1,47,4,0,2,"0",NA,NA,"1",NA,NA,NA,1,0,51,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516367","2013-06-25 16:25:26","15","55",NA,NA,"97","114990",3,4,"0",1.61,NA,0,"19",152.68,"0","9484",14,250,2,0,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516440","2013-06-23 12:00:53","5","219",NA,NA,"219","1247",3,4.5,"0",0.69,0.0023,0,"34",268,"0","22766",3,21,2,0,1,"0",NA,227.43,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516506","2013-04-10 18:30:33","24","216",NA,NA,"99","117123",5,4.5,"1",6.14,0.3768,6.21,"3",582.39,"0","23431",2,9,3,0,2,"1",NA,NA,"1",1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516581","2013-02-21 14:52:22","5","219",NA,NA,"219","51403",3,4.5,"1",1.61,NA,4.67,"32",99,"0","2770",2,53,2,0,1,"0",NA,2431.02,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516648","2012-12-11 15:03:46","5","219",NA,NA,"219","36842",3,3.5,"1",0.69,NA,5.15,"20",292,"0","10684",4,15,2,0,1,"0",-28.6766,146.72,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,"0",NA,"0"
"516716","2012-12-05 18:23:56","5","219",NA,NA,"219","67792",4,4.5,"1",2.77,0.0643,5.41,"33",178,"0","23435",3,156,1,0,1,"1",NA,2346.72,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516780","2013-06-27 21:15:42","5","219",NA,NA,"219","5905",3,4,"0",1.61,0.1071,0,"21",114,"0","8801",1,38,2,2,1,"0",NA,2708.45,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516858","2013-03-01 08:41:36","5","219",NA,NA,"219","7326",4,4.5,"1",1.79,NA,5.45,"35",140,"0","19867",1,0,2,0,1,"1",NA,102.1,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"516928","2013-06-27 04:34:02","5","33",3,129.56,"106","77277",4,4.5,"1",3.5,0.1671,0,"32",100,"0","18366",1,55,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"516989","2013-06-05 02:16:46","5","219",NA,NA,"219","136683",2,3.5,"1",1.61,0.0044,0,"28",109,"0","22512",2,115,3,0,1,"1",NA,3342.73,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"517074","2013-03-22 22:45:24","18","129",NA,NA,"219","7673",3,4.5,"1",1.61,NA,4.99,"20",190.96,"0","7220",2,154,4,1,1,"1",NA,5641.82,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"517131","2013-05-16 15:23:31","5","219",4.05,321.58,"219","69184",4,4,"1",5.18,0.8327,5.62,"9",329,"0","25556",1,0,2,0,1,"1",NA,63.45,"0",NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,6,"0",NA,"0"
"517192","2013-06-01 10:53:14","14","100",NA,NA,"219","68826",3,4.5,"1",2.77,0.0424,5.32,"8",218.8,"0","5521",2,10,2,0,1,"0",NA,2480.1,"0",NA,NA,NA,0,1,NA,-1,0,22,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"517266","2013-02-01 09:17:06","5","219",NA,NA,"219","120419",3,3.5,"0",1.61,NA,5.46,"26",180,"0","12823",4,148,2,0,1,"1",NA,1081.46,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"517331","2013-01-23 12:19:45","5","219",NA,NA,"219","57114",4,4.5,"1",3.18,0.019,5.65,"1",169,"1","15307",4,44,2,0,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,10,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"517400","2013-02-19 15:00:43","15","55",4.24,370.55,"132","27544",3,4,"0",4.14,0.0029,4.95,"34",47.82,"0","4073",1,0,1,1,1,"0",NA,NA,"0",1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"0",NA,"0"
"517458","2012-11-26 16:17:03","32","220",NA,NA,"220","61411",5,4,"1",4.64,0.3799,5.54,"3",260.57,"0","16757",1,2,2,0,1,"0",NA,NA,"0",NA,NA,NA,0,0,NA,1,0,2,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"517521","2013-03-11 11:46:11","5","219",NA,NA,"17","11643",3,3.5,"0",2.64,0.0474,5.38,"18",131,"1","25345",14,82,1,0,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"517597","2013-02-15 19:54:11","5","219",3.3,233.64,"219","10239",3,4.5,"1",2.2,0.2052,4.85,"27",128,"0","10893",1,7,2,0,1,"1",NA,1035.41,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,67,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"517672","2013-03-11 16:10:28","5","219",NA,NA,"219","28064",2,4,"1",1.1,0.0097,4.75,"28",109,"0","27213",1,40,2,0,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,9,"0",NA,"0"
"517728","2013-01-27 10:40:21","24","216",NA,NA,"14","22165",3,4,"0",3.85,0.184,4.46,"10",68,"0","9387",1,8,1,1,2,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"517783","2013-04-30 12:39:26","5","219",NA,NA,"31","78718",4,4.5,"1",1.95,0.0042,5.41,"7",246,"0","23495",2,16,2,0,1,"1",NA,3965.03,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,3,1,0,3,NA,NA,NA,"0",NA,"0"
"517838","2013-02-11 06:34:50","5","59",NA,NA,"14","33742",4,4.5,"0",3.18,0.0124,4.5,"30",90,"0","9387",2,51,2,0,1,"0",NA,8848.28,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"517900","2013-03-26 17:38:28","5","219",NA,NA,"219","137042",4,4.5,"1",4.77,0.1167,5.32,"1",99,"0","18774",2,2,2,1,1,"1",NA,322.21,"0",NA,NA,NA,0,0,NA,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"1",NA,"0"
"517964","2013-01-20 20:15:05","5","219",NA,NA,"31","99239",5,4.5,"0",3.91,0.4262,5.25,"1",108,"1","8520",2,87,2,0,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"518037","2013-02-21 09:18:07","5","219",NA,NA,"219","47544",2,3,"1",2.4,NA,4.3,"36",74,"0","26656",1,2,2,0,1,"1",-34.2475,69.67,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,15,"0",NA,"0"
"518106","2013-03-17 15:32:18","11","103",NA,NA,"219","30593",4,4.5,"0",3.87,0.0185,5.92,"3",543.56,"0","4562",7,60,2,0,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"518190","2013-04-11 09:19:05","16","31",NA,NA,"31","120272",4,4.5,"0",4.2,0.0147,5.72,"22",172.96,"0","23495",1,15,1,2,1,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,16,0,0,NA,NA,NA,NA,"0",NA,"0"
"518255","2013-01-01 12:57:32","5","219",NA,NA,"219","58748",0,0,"0",1.61,NA,5.27,"19",65,"0","12365",2,3,2,0,1,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"518336","2013-05-31 10:02:47","5","219",NA,NA,"219","48847",3,4,"1",3.61,0.1031,5.42,"30",159,"0","17643",1,5,3,1,1,"0",-26.7638,171.98,"0",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"518397","2013-01-05 17:29:55","5","219",NA,NA,"219","111432",4,4,"1",1.61,0.0829,4.75,"8",129,"0","344",9,1,2,0,1,"0",-9.0043,213.04,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"518462","2013-03-20 09:57:06","15","55",NA,NA,"53","66718",4,0,"0",2.94,0.3904,4.9,"3",249.13,"0","18941",1,12,3,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"518518","2013-06-19 18:25:54","5","219",NA,NA,"219","133235",2,4.5,"0",5.13,0.2103,0,"12",109,"0","9402",5,270,1,0,1,"0",NA,1531.16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",742.2,"1"
"518578","2013-05-24 14:19:55","5","219",NA,NA,"219","137156",5,4,"0",2.08,NA,6.07,"15",345,"0","17723",1,9,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"518640","2013-06-16 22:47:04","5","219",NA,NA,"219","78572",2,3.5,"1",3.64,NA,0,"18",169,"0","5911",1,19,2,0,1,"1",-8.611,361.27,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"518705","2013-06-08 13:55:59","5","219",NA,NA,"219","84537",2,4,"1",1.39,0.3617,0,"4",85,"0","16276",1,26,2,2,1,"1",NA,69.1,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"518780","2013-04-07 09:02:23","5","219",NA,NA,"219","65080",3,4,"1",1.95,NA,4.71,"9",140,"0","25719",2,54,2,1,1,"1",NA,2137.25,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"518847","2013-02-12 20:08:39","5","219",NA,NA,"219","5420",4,4,"1",4.08,0.0198,4.74,"26",120,"0","21808",1,4,2,2,1,"1",NA,186.6,"0",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-1,0,6,NA,NA,NA,NA,NA,NA,-1,0,7,"0",NA,"0"
"518907","2013-04-30 20:13:27","32","220",NA,NA,"220","132034",4,3.5,"1",1.61,0.7223,5.16,"3",129.64,"0","10508",1,39,2,0,1,"1",NA,3.99,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",129.5,"1"
"518980","2013-04-16 13:48:34","5","219",NA,NA,"219","18971",2,4,"1",2.3,0.0044,4.28,"13",84,"0","7516",1,8,2,0,1,"0",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"519043","2013-06-02 05:44:20","5","219",NA,NA,"219","68155",3,4.5,"0",3.43,0.1037,4.87,"13",219,"0","4335",2,12,2,0,1,"1",-18.7476,147.11,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"519110","2012-12-17 07:01:59","5","219",NA,NA,"219","36312",2,4,"1",0,0.0026,4.99,"27",76,"1","16570",1,4,1,2,1,"1",NA,1898.14,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"519172","2012-12-01 13:52:16","5","219",NA,NA,"219","60084",4,4.5,"1",5.76,0.1825,5.8,"12",449,"0","4562",1,13,2,0,1,"1",NA,0.46,"0",NA,NA,NA,NA,NA,NA,0,0,11,0,0,11,0,0,11,NA,NA,NA,NA,NA,NA,0,0,12,"0",NA,"0"
"519247","2013-05-27 18:28:14","16","31",NA,NA,"215","43721",4,5,"0",3.91,NA,6.02,"10",287.04,"0","1653",8,15,1,0,1,"0",NA,630.59,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,"0",NA,"0"
"519313","2013-01-16 17:38:34","16","31",NA,NA,"23","11174",4,4.5,"0",4.84,0.0146,5.64,"33",276.41,"0","26993",4,19,2,0,2,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,6,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"519390","2012-12-16 15:14:58","5","219",NA,NA,"219","61801",4,5,"1",3.26,NA,5.7,"30",232,"0","10149",14,18,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"519460","2013-04-27 08:14:03","5","219",NA,NA,"219","10763",4,4.5,"0",3.99,0.0784,5.76,"34",379,"0","15307",1,11,1,1,2,"0",NA,189.99,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"519532","2013-02-11 15:38:37","5","219",NA,NA,"219","94080",4,4,"1",2.71,0.0052,5.57,"19",204,"0","7473",2,41,2,0,1,"0",NA,772.03,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,-1,0,85,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"519602","2013-06-04 08:01:32","5","219",3.5,161.2,"219","113610",2,4,"0",2.2,NA,0,"25",150,"1","24887",7,26,2,2,1,"0",NA,663.79,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"519664","2012-11-28 13:31:01","23","181",NA,NA,"219","16649",4,4.5,"1",4.16,NA,5.79,"15",754.09,"0","4060",8,121,2,2,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,8,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"519727","2013-02-04 13:56:39","15","55",NA,NA,"55","63782",2,3,"1",1.1,0.013,4.39,"25",61.47,"0","14228",2,89,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"519783","2013-03-04 19:18:26","5","219",NA,NA,"219","11808",0,4,"0",1.79,NA,4.29,"30",79,"0","20350",1,40,1,1,1,"1",NA,57.47,"0",NA,NA,NA,NA,NA,NA,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"519848","2013-04-15 16:20:12","15","55",NA,NA,"4","137636",4,4,"0",1.95,0.2034,4.75,"1",53.5,"0","8423",1,7,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"519903","2013-02-07 20:26:08","5","219",NA,NA,"219","64490",2,4,"0",2.2,0.1075,4.29,"3",58,"1","15934",2,19,2,1,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"519964","2012-12-23 15:25:10","5","219",NA,NA,"219","109439",4,4.5,"1",1.61,0.0044,5.18,"31",159,"0","27155",1,18,2,0,1,"1",-18.6219,166.51,"1",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"520031","2013-04-02 19:20:59","5","219",NA,NA,"219","57648",4,4.5,"0",2.4,0.0206,5.72,"36",148,"1","8347",3,17,2,0,1,"1",NA,806.83,"0",NA,NA,NA,1,0,6,1,1,4,NA,NA,NA,1,0,16,NA,NA,NA,NA,NA,NA,1,0,16,"0",NA,"0"
"520092","2013-01-05 23:57:47","5","219",NA,NA,"219","133815",2,3.5,"1",1.39,0.0034,4.36,"37",67,"0","23904",1,1,3,0,1,"0",NA,113.37,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"520163","2013-02-12 17:17:12","5","219",NA,NA,"219","77346",3,5,"0",0,4e-04,4.67,"16",118,"1","23904",1,7,2,0,1,"0",NA,441.98,"1",NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"520230","2012-11-14 19:37:23","5","219",NA,NA,"219","95369",4,4.5,"1",4.79,0.1524,5.58,"36",170,"1","6864",1,27,2,0,1,"0",NA,115.55,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
